"Area","Instituicao","Modalidade","Inicio_Doutorado_disc","Inicio_Mestrado_disc","Docentes_disc","Dissertacoes_disc","Teses_disc","Di_Te_disc","TotalPeriodicos_disc","Total_Qualificados_disc","A1_disc","A2_disc","B1_disc","B2_disc","B3_disc","B4_disc","B5_disc","C_disc","NC_disc","Conferencias_disc","Livros_disc","Capitulos_disc","Coletaneas_disc","Prod_Artistica_disc","Outros_disc","Conceito"
"CienAgrarias_I","UFES","Acad",NA,"(1999.2, 2004.1]","(22.6, 28.8]","(56.8, 71]","[0, 9]",NA,"(236.7, 289.8]","(222.3, 276.4]","[0, 7.2]","[0, 7.9]","(60.5, 72.6]","(95.4, 120.2]","(15, 22.5]","(8.6, 17.2]","(50.4, 59.8]","[0, 4.5]","(5.1, 10.2]","(254.5, 320]","(4.6, 9.2]","(92.4, 111.4]","[0, 2.9]","[0, 6.2]","(3.1, 6.2]","Quatro"
"CienAgrarias_I","UFG","Acad","(1991.4, 1995.8]","(1984.5, 1989.4]","(28.8, 35]","(42.6, 56.8]","(36, 45]","(1.237, 1.467]","(165.5, 200.6]","(154.5, 187.4]","[0, 7.2]","(7.9, 15.8]","(36.3, 48.4]","(21.6, 32.4]","[0, 7.5]","(51.6, 63.2]","(16.8, 25.2]","[0, 4.5]","(5.1, 10.2]","(137, 172.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","(3.1, 6.2]","Quatro"
"CienAgrarias_I","UFLA","Acad","(1995.8, 2000.2]","(1984.5, 1989.4]","[4, 10.2]","(28.4, 42.6]","(18, 27]","(1.687, 1.926]","(132.4, 165.5]","(123.6, 154.5]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","(76.6, 95.4]","(15, 22.5]","(8.6, 17.2]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","(100.5, 137]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFLA","Acad",NA,"(2004.1, 2009]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",NA,"(99.3, 132.4]","(92.7, 123.6]","[0, 7.2]","(7.9, 15.8]","(24.2, 36.3]","(32.4, 43.2]","(7.5, 15]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFLA","Acad","(2004.6, 2009]","(2004.1, 2009]","[4, 10.2]","(14.2, 28.4]","[0, 9]","(3.767, 6.772]","(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","[0, 12.1]","(43.2, 54]","(7.5, 15]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(67, 100.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFLA","Acad","(2000.2, 2004.6]","(1989.4, 1994.3]","(16.4, 22.6]","(42.6, 56.8]","(9, 18]","(2.252, 2.719]","(132.4, 165.5]","(123.6, 154.5]","[0, 7.2]","(7.9, 15.8]","(12.1, 24.2]","(64.8, 76.6]","(15, 22.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","(5.1, 10.2]","(211, 254.5]","[0, 4.6]","(30.4, 45.6]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFPB/AREIA","Acad",NA,"(1974.7, 1979.6]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",NA,"(132.4, 165.5]","(123.6, 154.5]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","(32.4, 43.2]","[0, 7.5]","(8.6, 17.2]","(50.4, 59.8]","[0, 4.5]","[0, 5.1]","(67, 100.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFPEL","Acad","(1995.8, 2000.2]","(1994.3, 1999.2]","[4, 10.2]","(28.4, 42.6]","(18, 27]","(0.972, 1.237]","(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","[0, 12.1]","(43.2, 54]","[0, 7.5]","(8.6, 17.2]","(16.8, 25.2]","[0, 4.5]","(5.1, 10.2]","[0, 33.5]","[0, 4.6]","[0, 15.2]","(34.9, 64]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFPEL","Acad","(2004.6, 2009]","(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]","(3.767, 6.772]","(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","(10.8, 21.6]","[0, 7.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","(5.1, 10.2]","(172.5, 211]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","(3.1, 6.2]","Quatro"
"CienAgrarias_I","UFPR","Acad",NA,"(1974.7, 1979.6]","(10.2, 16.4]","(42.6, 56.8]","[0, 9]",NA,"(132.4, 165.5]","(123.6, 154.5]","[0, 7.2]","(7.9, 15.8]","(24.2, 36.3]","(21.6, 32.4]","[0, 7.5]","(17.2, 25.8]","(33.6, 42]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFPR","Acad","(1978.2, 1982.6]","(1969.8, 1974.7]","(35, 41.2]","(56.8, 71]","(54, 63]","(0.972, 1.237]","(289.8, 369.2]","(276.4, 346.2]","[0, 7.2]","[0, 7.9]","(24.2, 36.3]","(54, 64.8]","(22.5, 30]","(109.2, 291]","(50.4, 59.8]","(9, 13.5]","(30.6, 36.7]","(172.5, 211]","(4.6, 9.2]","(30.4, 45.6]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFRB","Acad","(1978.2, 1982.6]","(1974.7, 1979.6]","(22.6, 28.8]","(56.8, 71]","[0, 9]","(6.772, 87]","(165.5, 200.6]","(154.5, 187.4]","(7.2, 14.4]","(15.8, 23.7]","(24.2, 36.3]","(32.4, 43.2]","(7.5, 15]","[0, 8.6]","(50.4, 59.8]","[0, 4.5]","(5.1, 10.2]","(211, 254.5]","[0, 4.6]","(30.4, 45.6]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFRGS","Acad","(2004.6, 2009]","(1984.5, 1989.4]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]","(3.767, 6.772]","(99.3, 132.4]","(92.7, 123.6]","(7.2, 14.4]","(31.6, 39.5]","(24.2, 36.3]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(16.8, 25.2]","[0, 4.5]","(15.3, 20.4]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFRPE","Acad",NA,"(1999.2, 2004.1]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",NA,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","(10.8, 21.6]","[0, 7.5]","(17.2, 25.8]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFRPE","Acad","(2004.6, 2009]","(1999.2, 2004.1]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",NA,"(99.3, 132.4]","(92.7, 123.6]","[0, 7.2]","(7.9, 15.8]","(12.1, 24.2]","(10.8, 21.6]","(7.5, 15]","(17.2, 25.8]","(25.2, 33.6]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFRPE","Acad","(2004.6, 2009]","(2004.1, 2009]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",NA,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","(10.8, 21.6]","[0, 7.5]","(17.2, 25.8]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","(172.5, 211]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFRPE","Acad","(1995.8, 2000.2]","(1974.7, 1979.6]","(10.2, 16.4]","(14.2, 28.4]","(9, 18]","(0.972, 1.237]","(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","(21.6, 32.4]","[0, 7.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFRRJ","Acad","(1995.8, 2000.2]","(1984.5, 1989.4]","(16.4, 22.6]","(14.2, 28.4]","(9, 18]","(0.972, 1.237]","(132.4, 165.5]","(123.6, 154.5]","[0, 7.2]","(7.9, 15.8]","(48.4, 60.5]","(32.4, 43.2]","[0, 7.5]","(8.6, 17.2]","(16.8, 25.2]","[0, 4.5]","[0, 5.1]","(67, 100.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFSM","Acad","(2000.2, 2004.6]","(1969.8, 1974.7]","(16.4, 22.6]","(28.4, 42.6]","(18, 27]","(1.926, 2.252]","(165.5, 200.6]","(154.5, 187.4]","[0, 7.2]","[0, 7.9]","(48.4, 60.5]","(54, 64.8]","[0, 7.5]","[0, 8.6]","(25.2, 33.6]","[0, 4.5]","(10.2, 15.3]","(67, 100.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFSM","Acad","(2004.6, 2009]","(1974.7, 1979.6]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",NA,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(16.8, 25.2]","[0, 4.5]","(10.2, 15.3]","(211, 254.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFU","Acad","(2004.6, 2009]","(1999.2, 2004.1]","(16.4, 22.6]","(56.8, 71]","[0, 9]",NA,"(99.3, 132.4]","(92.7, 123.6]","[0, 7.2]","[0, 7.9]","(24.2, 36.3]","(21.6, 32.4]","[0, 7.5]","(25.8, 34.4]","(16.8, 25.2]","[0, 4.5]","(5.1, 10.2]","(100.5, 137]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFV","Acad","(2000.2, 2004.6]","(1979.6, 1984.5]","[4, 10.2]","(14.2, 28.4]","(9, 18]","(0.972, 1.237]","(66.2, 99.3]","(61.8, 92.7]","(7.2, 14.4]","[0, 7.9]","[0, 12.1]","(10.8, 21.6]","[0, 7.5]","[0, 8.6]","(25.2, 33.6]","[0, 4.5]","(10.2, 15.3]","(100.5, 137]","(9.2, 13.8]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFV","Acad",NA,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",NA,"(165.5, 200.6]","(154.5, 187.4]","[0, 7.2]","[0, 7.9]","(60.5, 72.6]","(43.2, 54]","(15, 22.5]","(8.6, 17.2]","(16.8, 25.2]","[0, 4.5]","(10.2, 15.3]","(33.5, 67]","(4.6, 9.2]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UFV","Prof",NA,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",NA,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","(7.9, 15.8]","(24.2, 36.3]","(10.8, 21.6]","[0, 7.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UNB","Acad","(2004.6, 2009]","(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",NA,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","(36.3, 48.4]","[0, 10.8]","[0, 7.5]","(8.6, 17.2]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","(3.1, 6.2]","Quatro"
"CienAgrarias_I","UNB","Acad","(2000.2, 2004.6]","(1994.3, 1999.2]","(16.4, 22.6]","(42.6, 56.8]","(9, 18]","(3.767, 6.772]","(99.3, 132.4]","(92.7, 123.6]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","(32.4, 43.2]","(7.5, 15]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","(10.2, 15.3]","(100.5, 137]","(4.6, 9.2]","(30.4, 45.6]","[0, 2.9]","[0, 6.2]","(3.1, 6.2]","Quatro"
"CienAgrarias_I","UNESP/BOT","Acad","(2004.6, 2009]","(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",NA,"(99.3, 132.4]","(92.7, 123.6]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","(21.6, 32.4]","(7.5, 15]","(8.6, 17.2]","(33.6, 42]","[0, 4.5]","(10.2, 15.3]","(100.5, 137]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UNESP/RC","Acad","(1987, 1991.4]","(1984.5, 1989.4]","(10.2, 16.4]","(14.2, 28.4]","(9, 18]","(1.467, 1.687]","(99.3, 132.4]","(92.7, 123.6]","(14.4, 21.6]","(15.8, 23.7]","(24.2, 36.3]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(16.8, 25.2]","[0, 4.5]","(15.3, 20.4]","(67, 100.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UNIOESTE","Acad","(2004.6, 2009]","(1999.2, 2004.1]","(10.2, 16.4]","(42.6, 56.8]","[0, 9]",NA,"(165.5, 200.6]","(154.5, 187.4]","[0, 7.2]","[0, 7.9]","(24.2, 36.3]","(32.4, 43.2]","(22.5, 30]","(8.6, 17.2]","(59.8, 72.2]","(9, 13.5]","(10.2, 15.3]","(320, 445]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UNOESTE","Acad",NA,"(1999.2, 2004.1]","[4, 10.2]","(28.4, 42.6]","[0, 9]",NA,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","(21.6, 32.4]","[0, 7.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UPF","Acad","(2000.2, 2004.6]","(1994.3, 1999.2]","(16.4, 22.6]","(42.6, 56.8]","(9, 18]","(2.719, 3.767]","(132.4, 165.5]","(123.6, 154.5]","[0, 7.2]","[0, 7.9]","(48.4, 60.5]","(32.4, 43.2]","[0, 7.5]","(8.6, 17.2]","(16.8, 25.2]","[0, 4.5]","[0, 5.1]","(33.5, 67]","(9.2, 13.8]","(30.4, 45.6]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","UTFPR","Acad",NA,"(2004.1, 2009]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",NA,"(99.3, 132.4]","(92.7, 123.6]","[0, 7.2]","[0, 7.9]","(36.3, 48.4]","(32.4, 43.2]","(7.5, 15]","[0, 8.6]","(16.8, 25.2]","[0, 4.5]","(5.1, 10.2]","(137, 172.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Quatro"
"CienAgrarias_I","FUFSE","Acad",NA,"(2004.1, 2009]","(16.4, 22.6]","[0, 14.2]","[0, 9]",NA,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","(4.5, 9]","(10.2, 15.3]","(67, 100.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","FUNDECITRU","Prof",NA,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",NA,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","IFGoiano","Acad",NA,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",NA,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UEG","Acad",NA,"(2004.1, 2009]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",NA,"(33.1, 66.2]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","(10.8, 21.6]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UEMS","Acad",NA,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",NA,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UESC","Acad",NA,"(1999.2, 2004.1]","(16.4, 22.6]","(28.4, 42.6]","[0, 9]",NA,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","(24.2, 36.3]","(10.8, 21.6]","[0, 7.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","(30.4, 45.6]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFAM","Acad",NA,"(1999.2, 2004.1]","[4, 10.2]","(42.6, 56.8]","[0, 9]",NA,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","(10.8, 21.6]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFCG","Acad",NA,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",NA,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(25.2, 33.6]","[0, 4.5]","[0, 5.1]","(67, 100.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFERSA","Acad",NA,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",NA,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","(10.8, 21.6]","[0, 7.5]","(8.6, 17.2]","(25.2, 33.6]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFES","Acad",NA,"(2004.1, 2009]","(16.4, 22.6]","[0, 14.2]","[0, 9]",NA,"(99.3, 132.4]","(123.6, 154.5]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","(21.6, 32.4]","(7.5, 15]","(8.6, 17.2]","(50.4, 59.8]","[0, 4.5]","[0, 5.1]","(211, 254.5]","[0, 4.6]","(76, 92.4]","[0, 2.9]","[0, 6.2]","(6.2, 9.3]","Tres"
"CienAgrarias_I","UFG","Acad",NA,"(2004.1, 2009]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",NA,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFMG","Acad",NA,"(2004.1, 2009]","(16.4, 22.6]","(14.2, 28.4]","[0, 9]",NA,"(99.3, 132.4]","(92.7, 123.6]","[0, 7.2]","[0, 7.9]","(24.2, 36.3]","(32.4, 43.2]","(7.5, 15]","[0, 8.6]","(25.2, 33.6]","[0, 4.5]","[0, 5.1]","(100.5, 137]","[0, 4.6]","(30.4, 45.6]","(2.9, 5.8]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFPA","Acad",NA,"(1999.2, 2004.1]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",NA,"(33.1, 66.2]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","(5.1, 10.2]","(67, 100.5]","[0, 4.6]","(45.6, 60.8]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFPEL","Prof",NA,"(1999.2, 2004.1]","[4, 10.2]","(28.4, 42.6]","[0, 9]",NA,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","(10.8, 21.6]","[0, 7.5]","[0, 8.6]","(25.2, 33.6]","[0, 4.5]","(10.2, 15.3]","[0, 33.5]","[0, 4.6]","[0, 15.2]","(5.8, 8.7]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFRA","Acad","(1995.8, 2000.2]",NA,"(16.4, 22.6]","[0, 14.2]","(27, 36]",NA,"(132.4, 165.5]","(92.7, 123.6]","(7.2, 14.4]","[0, 7.9]","[0, 12.1]","(21.6, 32.4]","[0, 7.5]","(8.6, 17.2]","(25.2, 33.6]","(13.5, 18]","(20.4, 25.5]","(100.5, 137]","(4.6, 9.2]","(76, 92.4]","(2.9, 5.8]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFRB","Acad",NA,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",NA,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","(7.9, 15.8]","[0, 12.1]","(10.8, 21.6]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFRB","Acad",NA,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",NA,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(16.8, 25.2]","[0, 4.5]","[0, 5.1]","(100.5, 137]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFRPE","Acad",NA,"(1999.2, 2004.1]","[4, 10.2]","(42.6, 56.8]","[0, 9]",NA,"(33.1, 66.2]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(16.8, 25.2]","(4.5, 9]","(20.4, 25.5]","(100.5, 137]","(9.2, 13.8]","(30.4, 45.6]","(2.9, 5.8]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFSC","Acad",NA,"(1994.3, 1999.2]","[4, 10.2]","(42.6, 56.8]","[0, 9]",NA,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(42, 50.4]","[0, 4.5]","(15.3, 20.4]","(67, 100.5]","(4.6, 9.2]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFSC","Prof",NA,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",NA,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFSCAR","Acad",NA,"(2004.1, 2009]","(16.4, 22.6]","(14.2, 28.4]","[0, 9]",NA,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(16.8, 25.2]","[0, 4.5]","(10.2, 15.3]","(100.5, 137]","[0, 4.6]","(45.6, 60.8]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UFVJM","Acad",NA,"(2004.1, 2009]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",NA,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","(24.2, 36.3]","(10.8, 21.6]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UNEB","Acad",NA,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",NA,"[0, 33.1]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
"CienAgrarias_I","UNESP/JAB","Acad","(1995.8, 2000.2]","(1989.4, 1994.3]","(10.2, 16.4]","(14.2, 28.4]","(9, 18]","(1.467, 1.687]","(99.3, 132.4]","(92.7, 123.6]","[0, 7.2]","[0, 7.9]","[0, 12.1]","(43.2, 54]","(15, 22.5]","[0, 8.6]","(16.8, 25.2]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]","Tres"
